created_at,series_id,domain,timestamp,last_value,predicted_next_value,change_pct,signal,warning,lower_bound,upper_bound,baseline,deviation_pct
2026-08-07 11:52:52.581510,CORN_GLOBAL,food,2026-08-07 00:00:00,464.5,439.4830751544286,-5.386,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 11:52:52.604583,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.634000062942505,2.740839201556459,4.056,UP,True,2.607432213839528,2.617357429571836,3.3,-16.826
2026-08-07 11:52:52.630138,OIL_GLOBAL,energy,2026-08-07 00:00:00,76.66000366210938,85.56642747474814,11.618,UP,True,74.25629034533992,88.22260826305227,71.18,20.213
2026-08-07 11:52:52.657211,SUGAR_GLOBAL,food,2026-08-07 00:00:00,15.75,15.300490669505976,-2.854,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 11:52:52.682440,WHEAT_GLOBAL,food,2026-08-07 00:00:00,634.5,573.0865273714556,-9.679,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 11:52:52.712438,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 11:52:52.734069,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 13:17:13.135501,BTC_USD,crypto,2026-08-07 13:00:00,65170.48828125,65096.662313832334,-0.113,FLAT,False,64820.44449424465,65255.294311177546,,
2026-08-07 13:17:13.159274,CORN_GLOBAL,food,2026-08-07 00:00:00,466.0,439.4830751544286,-5.69,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 13:17:13.181281,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6679999828338623,2.740839201556459,2.73,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 13:17:13.202649,OIL_GLOBAL,energy,2026-08-07 00:00:00,76.6500015258789,85.56642747474814,11.633,UP,True,74.25629034533992,88.22260826305227,71.18,20.213
2026-08-07 13:17:13.225217,SUGAR_GLOBAL,food,2026-08-07 00:00:00,15.75,15.300490669505976,-2.854,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 13:17:13.247605,WHEAT_GLOBAL,food,2026-08-07 00:00:00,636.5,573.0865273714556,-9.963,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 13:17:13.276058,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 13:17:13.297025,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 14:59:15.253187,BTC_USD,crypto,2026-08-07 14:00:00,64937.859375,64711.34510617524,-0.349,DOWN,False,64428.82430039267,64920.511596517885,,
2026-08-07 14:59:15.284314,CORN_GLOBAL,food,2026-08-07 00:00:00,463.75,439.4830751544286,-5.233,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 14:59:15.313258,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.684999942779541,2.740839201556459,2.08,UP,True,2.607432213839528,2.617357429571836,3.3,-16.828
2026-08-07 14:59:15.341762,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.62000274658203,85.56642747474814,10.238,UP,True,74.25629034533992,88.22260826305227,71.18,20.21
2026-08-07 14:59:15.371114,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.229999542236328,15.300490669505976,-5.727,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 14:59:15.399371,WHEAT_GLOBAL,food,2026-08-07 00:00:00,640.5,573.0865273714556,-10.525,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 14:59:15.435800,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 14:59:15.462526,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 16:04:29.060628,BTC_USD,crypto,2026-08-07 16:00:00,64920.46875,64728.37905217202,-0.296,FLAT,False,64286.2341200901,64963.52936141985,,
2026-08-07 16:04:29.085232,CORN_GLOBAL,food,2026-08-07 00:00:00,465.75,439.4830751544286,-5.64,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 16:04:29.105702,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.664999961853028,2.740839201556459,2.846,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 16:04:29.125589,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.26000213623047,85.56642747474814,9.336,UP,True,74.25629034533992,88.22260826305227,71.18,20.208
2026-08-07 16:04:29.146378,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.360000610351562,15.300490669505976,-6.476,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 16:04:29.165706,WHEAT_GLOBAL,food,2026-08-07 00:00:00,645.25,573.0865273714556,-11.184,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 16:04:29.191571,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 16:04:29.210046,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 17:52:57.883106,BTC_USD,crypto,2026-08-07 17:00:00,64669.98828125,64716.75822886792,0.072,FLAT,False,64726.80251400204,64780.10651914999,,
2026-08-07 17:52:57.914738,CORN_GLOBAL,food,2026-08-07 00:00:00,463.5,439.4830751544286,-5.182,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 17:52:57.945195,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.671999931335449,2.740839201556459,2.576,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 17:52:57.974202,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.87999725341797,85.56642747474814,9.87,UP,True,74.25629034533992,88.22260826305227,71.18,20.209
2026-08-07 17:52:58.004655,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 17:52:58.033628,WHEAT_GLOBAL,food,2026-08-07 00:00:00,642.5,573.0865273714556,-10.804,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 17:52:58.071184,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 17:52:58.098616,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 19:05:47.188039,BTC_USD,crypto,2026-08-07 19:00:00,64754.55859375,64815.261485895615,0.094,FLAT,False,64923.61794573056,64734.49335938473,,
2026-08-07 19:05:47.219087,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 19:05:47.247809,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6630001068115234,2.740839201556459,2.923,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 19:05:47.276292,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.19000244140625,85.56642747474814,9.434,UP,True,74.25629034533992,88.22260826305227,71.18,20.208
2026-08-07 19:05:47.306398,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 19:05:47.334454,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 19:05:47.371623,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 19:05:47.398410,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 20:49:25.411537,BTC_USD,crypto,2026-08-07 20:00:00,64928.3203125,64881.77968943636,-0.072,FLAT,False,65000.34735419577,64816.3240642149,,
2026-08-07 20:49:25.440866,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 20:49:25.468014,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6700000762939453,2.740839201556459,2.653,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 20:49:25.494874,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.13999938964844,85.56642747474814,10.924,UP,True,74.25629034533992,88.22260826305227,71.18,20.212
2026-08-07 20:49:25.522394,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 20:49:25.548754,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 20:49:25.583708,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 20:49:25.608557,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 21:46:08.401534,BTC_USD,crypto,2026-08-07 21:00:00,64986.109375,64923.41263017104,-0.096,FLAT,False,64662.17344413136,64997.49423989538,,
2026-08-07 21:46:08.434067,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 21:46:08.464225,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6710000038146973,2.740839201556459,2.615,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 21:46:08.494231,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.08000183105469,85.56642747474814,11.01,UP,True,74.25629034533992,88.22260826305227,71.18,20.212
2026-08-07 21:46:08.527734,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 21:46:08.558444,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 21:46:08.599502,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 21:46:08.628186,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 22:43:40.758156,BTC_USD,crypto,2026-08-07 22:00:00,64825.9609375,64919.99981776388,0.145,FLAT,False,64651.62422651963,65046.35136896744,,
2026-08-07 22:43:40.781573,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 22:43:40.803098,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6710000038146973,2.740839201556459,2.615,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 22:43:40.824025,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.08000183105469,85.56642747474814,11.01,UP,True,74.25629034533992,88.22260826305227,71.18,20.212
2026-08-07 22:43:40.845892,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 22:43:40.866592,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 22:43:40.893865,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 22:43:40.913460,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-07 23:39:03.686622,BTC_USD,crypto,2026-08-07 23:00:00,64856.9609375,65005.89216977735,0.23,FLAT,False,64655.86189010292,65127.11195885188,,
2026-08-07 23:39:03.709778,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-07 23:39:03.731091,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6710000038146973,2.740839201556459,2.615,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-07 23:39:03.752013,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.08000183105469,85.56642747474814,11.01,UP,True,74.25629034533992,88.22260826305227,71.18,20.212
2026-08-07 23:39:03.774021,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-07 23:39:03.794797,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-07 23:39:03.821947,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-07 23:39:03.841565,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 02:01:05.039005,BTC_USD,crypto,2026-08-08 02:00:00,64864.23828125,64806.28772971174,-0.089,FLAT,False,64742.74532917119,64913.31893865735,,
2026-08-08 02:01:05.068851,CORN_GLOBAL,food,2026-08-07 00:00:00,461.5,439.4830751544286,-4.771,DOWN,False,435.1135649987161,443.7607916203476,,
2026-08-08 02:01:05.102584,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6710000038146973,2.740839201556459,2.615,UP,True,2.607432213839528,2.617357429571836,3.3,-16.827
2026-08-08 02:01:05.139346,OIL_GLOBAL,energy,2026-08-07 00:00:00,77.08000183105469,85.56642747474814,11.01,UP,True,74.25629034533992,88.22260826305227,71.18,20.212
2026-08-08 02:01:05.168632,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.489999771118164,15.300490669505976,-7.214,DOWN,False,14.962619937838534,15.685898511254951,,
2026-08-08 02:01:05.195649,WHEAT_GLOBAL,food,2026-08-07 00:00:00,638.25,573.0865273714556,-10.21,DOWN,False,567.7897227448135,591.5461632631803,,
2026-08-08 02:01:05.235513,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 02:01:05.261142,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 04:15:00.647220,BTC_USD,crypto,2026-08-08 04:00:00,64935.5703125,64630.10292266913,-0.47,DOWN,False,64693.79890094875,64908.60039885014,,
2026-08-08 04:15:00.677198,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 04:15:00.704937,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 04:15:00.732238,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 04:15:00.760677,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 04:15:00.787551,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 04:15:00.823155,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 04:15:00.848671,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 05:46:43.013900,BTC_USD,crypto,2026-08-08 05:00:00,64963.23828125,64565.32786252082,-0.613,DOWN,False,64502.92678180216,64851.27330320761,,
2026-08-08 05:46:43.030913,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 05:46:43.045965,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 05:46:43.060724,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 05:46:43.075981,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 05:46:43.090474,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 05:46:43.109901,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 05:46:43.123589,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 07:03:02.657590,BTC_USD,crypto,2026-08-08 07:00:00,64973.55859375,64611.16931590477,-0.558,DOWN,False,64529.326723816295,64955.77921209992,,
2026-08-08 07:03:02.694426,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 07:03:02.728007,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 07:03:02.762132,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 07:03:02.794850,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 07:03:02.826378,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 07:03:02.866859,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 07:03:02.896393,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 08:50:30.750744,BTC_USD,crypto,2026-08-08 08:00:00,64957.05859375,64696.81863858216,-0.401,DOWN,False,64559.28236938469,64967.79777753669,,
2026-08-08 08:50:30.785101,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 08:50:30.819574,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 08:50:30.851916,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 08:50:30.885809,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 08:50:30.918296,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 08:50:30.961547,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 08:50:30.992925,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 09:44:25.935080,BTC_USD,crypto,2026-08-08 09:00:00,64969.890625,64658.91190554268,-0.479,DOWN,False,64511.13773513581,65051.11018816907,,
2026-08-08 09:44:25.960518,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 09:44:25.983844,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 09:44:26.006612,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 09:44:26.030336,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 09:44:26.052898,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 09:44:26.082508,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 09:44:26.103800,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 10:39:36.922899,BTC_USD,crypto,2026-08-08 10:00:00,64983.3203125,64583.43948944072,-0.615,DOWN,False,64497.43128802535,64880.94627944376,,
2026-08-08 10:39:36.945812,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 10:39:36.967092,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 10:39:36.988299,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 10:39:37.010396,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 10:39:37.031372,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 10:39:37.059320,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 10:39:37.079516,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 11:34:27.157721,BTC_USD,crypto,2026-08-08 11:00:00,64936.578125,64660.45750095652,-0.425,DOWN,False,64276.85870061383,65003.0022754672,,
2026-08-08 11:34:27.189932,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 11:34:27.220263,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 11:34:27.250067,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 11:34:27.281176,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 11:34:27.311511,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 11:34:27.351004,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 11:34:27.379988,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 13:00:45.307738,BTC_USD,crypto,2026-08-08 13:00:00,64960.8984375,64640.12824519121,-0.494,DOWN,False,64285.78531836159,64978.52363910406,,
2026-08-08 13:00:45.339266,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 13:00:45.369041,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 13:00:45.399070,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 13:00:45.430305,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 13:00:45.460424,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
2026-08-08 13:00:45.498550,LOAD_JKT,energy,2026-08-06 00:00:00,14412.0,13879.189064086706,-3.697,DOWN,False,13827.130114700543,14169.704761546596,13684.37,1.424
2026-08-08 13:00:45.526994,BBCA_JK,stock,2026-08-07 16:00:00,6375.0,6383.8726007462565,0.139,FLAT,False,6248.194017016231,6411.733183916368,,
2026-08-08 13:53:49.535296,BTC_USD,crypto,2026-08-08 13:00:00,64972.078125,64602.24241081512,-0.569,DOWN,False,64253.05708778459,64984.66739960049,,
2026-08-08 13:53:49.565976,CORN_GLOBAL,food,2026-08-07 00:00:00,439.0,439.8074804130361,0.184,FLAT,False,436.1473747552865,443.0954798589384,,
2026-08-08 13:53:49.594561,NATGAS_GLOBAL,energy,2026-08-07 00:00:00,2.6619999408721924,2.724514234958185,2.348,UP,True,2.5976559285440426,2.780124935599762,3.3,-17.381
2026-08-08 13:53:49.622687,OIL_GLOBAL,energy,2026-08-07 00:00:00,78.18000030517578,85.39830929455562,9.233,UP,True,72.49068236933597,87.63581668464197,71.17,19.986
2026-08-08 13:53:49.652011,SUGAR_GLOBAL,food,2026-08-07 00:00:00,16.450000762939453,15.282887178052102,-7.095,DOWN,False,14.607449519704067,15.72122857450379,,
2026-08-08 13:53:49.679871,WHEAT_GLOBAL,food,2026-08-07 00:00:00,639.75,572.6418098922388,-10.49,DOWN,False,560.1322182694049,590.2990019409588,,
